,baseMean,log2FoldChange,lfcSE,pvalue,padj
BB_0526,2378.77544568181,0.478476624256463,0.0797149761467977,4.81992771772446e-10,1.00902421238264e-08
BB_0828,2016.4634654348,0.544261252896277,0.0918398634451967,5.83085395832519e-10,1.20096782335182e-08
BB_A24,656.74287214998,1.19032606120252,0.206886813918339,6.04156095470867e-10,1.22461481574016e-08
BB_A64,6917.48553084612,1.08091424578008,0.186124419392499,6.62594334993445e-10,1.32208275904161e-08
BB_D14,362.814920723174,1.15640038941033,0.201973008880599,7.32631721237132e-10,1.43933955079972e-08
BB_0230,9577.84589594692,-0.48756506075773,0.0820659075413511,7.44503859649306e-10,1.44050216480631e-08
BB_0498,11728.7729189577,-0.504095043180137,0.0855120362214757,7.66740910627956e-10,1.46138528786851e-08
BB_0514,2833.16159369906,-0.587807819733022,0.101358121752605,1.04613465465254e-09,1.94874465547665e-08
BB_J34,2755.8051605319,0.495185221048366,0.0846425406284285,1.0529630479866e-09,1.94874465547665e-08
BB_0741,2556.56453328661,0.550082570147529,0.0955632650757942,1.45519385926868e-09,2.65468936898016e-08
BB_0809,1633.26046577723,-0.626414223625645,0.109598771958235,1.58540460613992e-09,2.85149532681785e-08
BB_0632,431.576222665153,-0.935777483971561,0.168407236314381,2.21254742157765e-09,3.92419869077037e-08
BB_0091,10642.1251291915,-0.350011905076651,0.0613725863838985,3.70193465430412e-09,6.47585007335118e-08
BB_0512,6068.20827971463,-0.458542383927432,0.0813228012768672,4.04957642584536e-09,6.84137273741592e-08
BB_B09,466.006077679433,0.855219472890773,0.156038331768167,4.0360758523789e-09,6.84137273741592e-08
BB_A62,11475.2023760617,0.457416505629465,0.0810457003160251,4.07160789384189e-09,6.84137273741592e-08
BB_0513,4768.74965142081,-0.521051857038373,0.0932583348058887,4.36900959674451e-09,7.24574708447109e-08
BB_0359,4668.75829651748,0.434140142117365,0.0769240034691437,4.54085585488725e-09,7.34009231226711e-08
BB_0492,3303.99752833996,-0.48925151951587,0.0869295334044294,4.48880853852854e-09,7.34009231226711e-08
BB_H18,279.87155301805,0.973494582535072,0.180744784078827,5.5049843166485e-09,8.78733121545017e-08
BB_0489,4298.7393489254,-0.487546503014549,0.087713907505694,5.70648288136594e-09,8.9965168388942e-08
BB_0392,7307.08223709588,-0.396885234054616,0.0711439185499325,6.31975581354329e-09,9.84186362670095e-08
BB_O40,2794.78733268634,1.1906794425413,0.226244377714954,7.83302006606883e-09,1.20515260534577e-07
BB_0493,5514.12799311769,-0.479004383378161,0.0884865800186493,1.44105266763082e-08,2.19074316257685e-07
BB_O30,238.939128030498,0.966777511271825,0.18567713364522,1.53135313764042e-08,2.30063289031391e-07
BB_0477,3787.38109359696,-0.602772865856953,0.114932097450159,2.2327480685551e-08,3.25374076747008e-07
BB_G06,199.548324751106,1.26423466825561,0.249137343113792,2.24220193842887e-08,3.25374076747008e-07
BB_K32,426.309770290634,0.976827117028294,0.190035871437858,2.22145607267518e-08,3.25374076747008e-07
BB_0020,10521.9766766182,0.430676886366419,0.0815395614991203,2.34559143027311e-08,3.36552837804355e-07
BB_E22,673.42303087313,0.670887101137341,0.128848080011126,2.41682792957608e-08,3.42921029563183e-07
BB_0047,3292.5983190285,0.521372217220332,0.099060860208594,2.68990673455059e-08,3.77473725277045e-07
BB_0746,615.351820184365,-0.863731973109075,0.169848745618547,3.02101292190273e-08,4.15709598967813e-07
BB_0754,1800.54231332422,-0.463217308913724,0.0877616837243084,3.02748572466771e-08,4.15709598967813e-07
BB_0419,1286.16467551389,-0.439083644053271,0.0839654148935188,4.31426201850085e-08,5.86097084853786e-07
BB_0788,1555.31105628229,-0.56334899930912,0.109204256589802,4.75432752702863e-08,6.39081710738481e-07
BB_0172,1369.42356524166,-0.574770304538105,0.112751749775643,5.39683698687783e-08,7.1049080744773e-07
BB_0745,266.573045233211,1.07714275975813,0.217446715318597,5.39122291162352e-08,7.1049080744773e-07
BB_A68,3990.64164603387,0.443379887486195,0.0857260782087151,5.92312891112946e-08,7.71819961174726e-07
BB_0611,3976.91831773811,-0.451157119531677,0.0864964556377469,5.99912840955221e-08,7.73826967575573e-07
BB_0760,491.789436836781,0.678265172455642,0.135736363801683,7.38758307120565e-08,9.43394358192962e-07
BB_0545,1386.98624185862,-0.546989906136798,0.108590783533246,8.21309215636147e-08,1.03842759244293e-06
BB_L30,220.645345988772,0.985865108820134,0.202849967352906,9.05221413341234e-08,1.13330171062427e-06
BB_P30,258.692565414215,0.924714874153382,0.19121789404012,1.05764377017902e-07,1.31127290729962e-06
BB_H28,159.018998854353,1.15279763494882,0.242085227376888,1.30742357473646e-07,1.60536529321006e-06
BB_0058,5691.89656316709,-0.394753035908794,0.0785482507194107,1.36226204478935e-07,1.64114021810943e-06
BB_0689,320.850412642903,0.833072501459582,0.172776107774519,1.35335364018045e-07,1.64114021810943e-06
BB_0836,4043.40324679955,-0.468493861677796,0.0946907832057948,1.53332687589129e-07,1.82996114066652e-06
BB_0471,1096.8852400338,-0.514048328174152,0.104595460732824,1.7068595901203e-07,2.01820342276262e-06
BB_0780,843.01486672003,-0.586174696998122,0.121143791219452,1.94378035115677e-07,2.27725459488734e-06
BB_0438,2923.98634578183,-0.463694094674026,0.0945860066833726,1.98615989916598e-07,2.30575108294087e-06
BB_I20,116.802073388714,1.22801262058753,0.266607504116907,2.44033614567826e-07,2.80748581804607e-06
BB_0393,3391.06424309127,-0.400610616955167,0.0815969903661931,2.79039466750643e-07,3.18154820571938e-06
BB_0528,706.880361693715,0.666894748923225,0.140857564515824,2.82761076351912e-07,3.19545039381763e-06
BB_0203,1742.66254127285,0.405875471400597,0.0829720497442969,2.93679765639354e-07,3.28972860281978e-06
BB_E31,2818.76658628085,1.22195088053433,0.268282901540432,3.31577992804261e-07,3.68195736357427e-06
BB_H06,622.975950659765,0.695414950466372,0.149120776081964,3.57733444602239e-07,3.93815179962982e-06
BB_0014,1058.53134687505,-0.538674306760277,0.113816073323761,3.84473069131864e-07,4.19634281437086e-06
BB_0238,10622.2006092603,0.370972735900209,0.0762324260433588,3.97585890636659e-07,4.29754618520653e-06
BB_0469,382.115219409327,-0.694935117712412,0.149702228777204,4.00476112795284e-07,4.29754618520653e-06
BB_H37,989.894305431566,0.669560523883395,0.144565184602758,4.54256255419744e-07,4.83404365142511e-06
BB_0622,1080.80691025655,0.504134572234147,0.10732634048059,5.61973230444793e-07,5.93090756428099e-06
BB_0100,2201.24957643608,0.38056304863132,0.0796872119067986,6.00223186954455e-07,6.28266401426918e-06
BB_0791,1901.75857964942,-0.388571130487192,0.0827818219133906,7.76046870262129e-07,8.0570069375995e-06
BB_0610,6071.76118353977,-0.333212385957512,0.0701991265061313,8.01883364872182e-07,8.25810529791756e-06
BB_B14,935.602054390988,0.566709507978732,0.124540688576728,8.60643756467014e-07,8.79233661606702e-06
BB_K47,1630.00080739302,0.499889308338497,0.108886499316572,8.81872095551766e-07,8.93770369856829e-06
BB_0539,12383.4687740093,-0.368217743213466,0.0786445329052967,9.3200971907718e-07,9.37146780520912e-06
BB_F26,263.289993729762,1.09077713715945,0.251698112257569,9.76839965209922e-07,9.74550496541461e-06
BB_I21,282.102975639361,0.829137740857863,0.188759852727899,1.01302914201139e-06,1.00282032120043e-05
BB_0103,1139.67956858628,-0.451011569494926,0.09801631931789,1.02246592475848e-06,1.00437614301276e-05
BB_0442,6040.19445090738,-0.390785364169543,0.0844326686499241,1.13188871751044e-06,1.10337549027544e-05
BB_O39,397.521417822229,1.46415208977886,0.346742003882307,1.32072957187354e-06,1.27770580551706e-05
BB_0177,627.261813174744,-0.498479346653759,0.110994401259792,1.3835676958296e-06,1.32843304328902e-05
BB_0328,19021.0225763439,0.372235039518437,0.0809228409085198,1.42442069108598e-06,1.35745165859462e-05
BB_0772,1141.85520588431,0.489352230741177,0.109417341431597,1.63144720474172e-06,1.54322820774457e-05
BB_0718,2960.88790707765,-0.334863336158517,0.0734144386427786,1.83013796790207e-06,1.71844572427275e-05
BB_0304,895.519428674932,-0.477868973397245,0.107580524445269,1.85428226113675e-06,1.7284076258917e-05
BB_0391,3360.17709345122,-0.388428351316119,0.0858490441574744,1.94192689519727e-06,1.79698597475863e-05
BB_0380,3706.22961869733,-0.301060764989751,0.0658839707314261,2.03368946789695e-06,1.86836075575857e-05
BB_0646,3268.99578018069,0.35631115323482,0.0787336249871516,2.1826483041182e-06,1.99088706025639e-05
BB_0296,1047.04427769604,-0.513085459425014,0.117447033889548,2.32496219020234e-06,2.10565724602014e-05
BB_A25,682.332751898867,1.32346424280401,0.324431635987443,2.58471081858556e-06,2.32441951784068e-05
BB_0242,679.144576516805,1.1181609345488,0.273378830046089,2.81868625759882e-06,2.51710653912846e-05
BB_0146,1499.03545368028,-0.357206421232274,0.0801619339100273,3.04168792201848e-06,2.67878308718455e-05
BB_0369,2165.03075121881,-0.441659066719115,0.10110012350509,3.03726856762372e-06,2.67878308718455e-05
BB_0515,1088.3928562949,-0.511727836234426,0.118107251902929,3.23333774138628e-06,2.82806321626731e-05
BB_0486,238.596608710411,-1.02604009455722,0.25216428508636,3.29502141159681e-06,2.86240975687696e-05
BB_0591,945.982086685747,0.458876594505775,0.106050848736264,3.51413600886319e-06,3.0321295157556e-05
BB_M28,609.318100117104,0.86481433506007,0.211350193843878,3.57023586749703e-06,3.05985986764679e-05
BB_0683,6439.0217284081,-0.360480822765198,0.0805556100899008,3.63390177441787e-06,3.09366171062108e-05
BB_S34,207.623562198955,0.769712778873802,0.187195606260551,3.79078334439093e-06,3.20584790118358e-05
BB_0737,1284.2576424092,-0.550502813033381,0.130302751970141,4.09643795068299e-06,3.44154688356722e-05
BB_0540,41873.3767180857,-0.33171542839756,0.0761192278134919,5.20016245819427e-06,4.34026631314646e-05
BB_0007,2408.52333357389,0.348267434304426,0.0790393197175223,5.33896636929043e-06,4.39861938940895e-05
BB_0063,2359.53583231537,-0.375096833795483,0.0872710040039599,5.3386322631113e-06,4.39861938940895e-05
BB_A07,1133.87941581764,0.687856931716482,0.169063941404272,5.504684294737e-06,4.50607810537125e-05
BB_E19,589.805496183368,0.61736937627649,0.151100714291757,5.93761063443443e-06,4.79894226593213e-05
BB_A19,1459.63260463483,0.401590264021418,0.0941003488412183,5.91698101554386e-06,4.79894226593213e-05
BB_0482,2793.97551637437,-0.452259550506295,0.107952311452878,6.42543106057073e-06,5.0964443877943e-05
BB_0634,1262.69430628957,-0.460974506082375,0.110684286249622,6.40885156066173e-06,5.0964443877943e-05
BB_0682,1025.74150978509,0.461699876534264,0.110282101088546,6.39288685110217e-06,5.0964443877943e-05
BB_R44,108.348150690792,1.1372227478606,0.292117117495095,6.47313973686549e-06,5.10259224936866e-05
BB_E20,226.759274880952,0.725547425772415,0.18212961756212,6.99025907326694e-06,5.47641769114226e-05
BB_0790,1459.73150914748,-0.438685911448847,0.105791802053491,8.37681973526482e-06,6.52268219630072e-05
BB_0596,4639.4337121888,0.297132565888988,0.0695650452098416,9.13026025128551e-06,7.06626808538885e-05
BB_0105,3142.68445930099,-0.362777649916264,0.0867276718964623,9.76733368689112e-06,7.51378621575901e-05
BB_S42,158.188321045769,1.36457657118192,0.365582711085547,1.00247511570607e-05,7.66563307039914e-05
BB_0341,4288.29777770818,-0.391786529898019,0.0949962084644386,1.12018715611383e-05,8.51475594260332e-05
BB_0629,9531.88790881154,0.363295553264252,0.0873926163736747,1.1532332907636e-05,8.71407640417229e-05
BB_0402,3361.64074646831,-0.291126623881036,0.0691299179766277,1.16223576178812e-05,8.7304415753143e-05
BB_0679,2283.9153340179,-0.423474784226196,0.103999818335902,1.18078203545029e-05,8.81788689631593e-05
BB_0275,1878.77749609101,-0.437305143123258,0.107724218111612,1.21548079398893e-05,9.02423822048754e-05
BB_0132,16293.976298536,-0.343300018680552,0.081429455238422,1.23575638528195e-05,9.06931554025888e-05
BB_0590,623.761493124958,0.555620607188017,0.139724432104659,1.22893732035976e-05,9.06931554025888e-05
BB_0212,380.686829466789,0.780081507814418,0.204623874573451,1.28852196851986e-05,9.40252887885635e-05
BB_0365,12147.4671828739,-0.65235367974428,0.168620211673596,1.32305674197551e-05,9.59967874717459e-05
BB_0173,1412.12236474853,-0.416939750637853,0.103111037924927,1.34347011024795e-05,9.69271938297533e-05
BB_0504,16611.4700903362,-0.311570481096854,0.0755180739267165,1.39075588653557e-05,9.97750150059504e-05
BB_0312,755.635511841512,0.479549965273743,0.12077368378017,1.49100496101711e-05,0.000106016266775288
BB_M27,152.71560832744,1.19446026752292,0.326722000831258,1.51096010595947e-05,0.000106016266775288
BB_N38,338.451051548679,0.593061785133914,0.1527808580952,1.49643656391661e-05,0.000106016266775288
BB_J23,761.522020232732,0.961212759301343,0.259298197620853,1.5096910771136e-05,0.000106016266775288
BB_0677,6233.7422470553,-0.344682217310346,0.0841384511864248,1.54778864554509e-05,0.000108006890730114
BB_0006,2339.06340862518,0.372761362324191,0.091176501906706,1.5715406340018e-05,0.000109068336392407
BB_0588,1156.67060215901,0.469228067229742,0.118192879068696,1.616583472102e-05,0.00011158795102023
BB_0381,7955.14094895337,-0.34313266244187,0.0844366969569513,1.93557386805599e-05,0.000132888592984274
BB_0175,2517.20587935011,-0.317863611067707,0.078424620443795,2.10803136684499e-05,0.000143535338351945
BB_0796,1306.21564606133,-0.332445823076757,0.082547806858658,2.12296170829596e-05,0.000143535338351945
BB_0797,5804.37380687308,0.431496114909369,0.109433442515989,2.12436796777742e-05,0.000143535338351945
BB_M30,206.0647525216,0.848835947558797,0.233229452637455,2.1398414756138e-05,0.000143819871808359
BB_0080,220.246517109974,-0.690707529469841,0.185668005900743,2.16180108000538e-05,0.000144535077443292
BB_0278,6792.67779026939,-0.341984464999414,0.0873423958358812,2.3262625777514e-05,0.00015472069332232
BB_0707,2793.26691562467,0.337322784707343,0.0839103481428072,2.64732130125415e-05,0.00017425924235575
BB_G32,92.6836504756075,-1.12131439343074,0.317551336174274,2.63595752031161e-05,0.00017425924235575
BB_0171,1836.32541262892,-0.333162208646953,0.0840837058499551,2.79835097257449e-05,0.000183256112409109
BB_0502,12711.0927627912,-0.27284183400563,0.0690201379043628,3.2560758300343e-05,0.000212143307905806
BB_0669,6173.02081728366,-0.349357036721167,0.0899203023206811,3.69380723092336e-05,0.000239441209842088
BB_0129,1349.74634093283,-0.419056831401596,0.110125302382186,3.78188996293442e-05,0.000243912802154912
BB_0163,4446.97072773086,0.294483544632207,0.0750696894085935,4.3750927248486e-05,0.000280753437669933
BB_0131,9561.28110687505,-0.317816346708534,0.0821256473535699,4.52697033407603e-05,0.000289047055830754
BB_0174,695.54949436541,-0.477958778658384,0.129673210801863,4.57396816469537e-05,0.000290594892851541
BB_R31,192.005645180222,0.781765012495393,0.225763672180882,4.68100287454266e-05,0.000295922805484702
BB_0303,865.531096978038,-0.411588083995812,0.110900321233405,5.46704406443381e-05,0.000343213462787232
BB_0807,309.683531828714,-0.596171863490485,0.168182421210844,5.48281491061828e-05,0.000343213462787232
BB_0317,516.826383736993,-0.579149133758892,0.163094660753801,5.55946082460102e-05,0.000344632595777451
BB_0318,2982.08028096794,-0.377397997270213,0.100673229794545,5.5442847146823e-05,0.000344632595777451
BB_0064,3268.28758094819,-0.288657807204458,0.0753158652500007,5.69456555764331e-05,0.000351302425947367
BB_0627,1323.32327137944,0.393296004944348,0.105922973473368,6.00677354065297e-05,0.000368781240933358
BB_0092,2173.21199293908,-0.308755733921264,0.0815400442434627,6.40561291513258e-05,0.000391386014001163
BB_0358,1341.65680029376,0.365525892319328,0.0980308105115178,6.46902048106353e-05,0.00039337805496753
BB_0592,2174.50146765043,-0.382667972864464,0.103361360263743,6.55432357654165e-05,0.000396676360532876
BB_0417,741.544489883442,-0.412255543015444,0.111985786224742,7.25180792773643e-05,0.000436818807722614
BB_0461,4699.52007731967,-0.296926812736539,0.0790988744152075,7.49500378989283e-05,0.000449348349281368
BB_G07,179.437236819213,0.715209036671082,0.213460356676734,8.13382178830434e-05,0.000485368711386198
BB_P28,652.124114730278,0.909184305790865,0.280963780227813,8.75532046149718e-05,0.000520025312992181
BB_0771,367.318784205523,0.692798872726223,0.20793482652664,9.17898236268727e-05,0.000542664836905169
BB_0785,6715.78717493412,0.291111248336709,0.0780639846541662,9.35511857859993e-05,0.00055052932833512
BB_0543,4746.87942363335,-0.228904994016559,0.0606894448258759,9.42263781088204e-05,0.000551959104793411
BB_0435,54326.2122301939,-0.254850196644523,0.0680808433157905,0.000100165779053977,0.000584071688821592
BB_0690,6195.27383627225,0.374711801342463,0.10430427624463,0.000111560345518609,0.000647557096487561
BB_0436,32210.3235529191,-0.285744490053823,0.0777831407101473,0.000114499324958918,0.000661609221595198
BB_B06,1489.9212224985,-0.337851964858155,0.093397010800096,0.000117150476834206,0.000673879094221986
BB_J48,352.146026033491,0.790777361171693,0.247336472262558,0.000118459697870681,0.000678354413367083
BB_0180,1748.41252340041,0.349745376348222,0.0973843635026795,0.000119983162154048,0.000684011152101426
BB_J31,558.336066349587,0.650209210045806,0.19834074045436,0.000121736571308063,0.000690922673601764
BB_0830,2333.43974641499,-0.350013008801634,0.0976842449816657,0.000124507824356765,0.000703524299573403
BB_A36,3006.28916301955,1.03240184382773,0.335205574697122,0.000129363854009805,0.000727742914407582
BB_A43,274.453533570714,0.646990366209061,0.198090683248694,0.000130854451738196,0.000732899714340685
BB_A20,1151.71260246674,0.349020753022949,0.0982439790849725,0.00014014502138002,0.00078150738996631
BB_0751,1211.17763135558,-0.350623813308647,0.0994458145582181,0.000151093702256439,0.000838898512093361
BB_0487,1231.9774236863,-0.420760017509483,0.12278741520468,0.000153368252696787,0.000847840946726391
BB_0297,1829.5257242252,-0.323927530511634,0.0910651620172524,0.000155367024934785,0.000855188322593621
BB_0302,707.873750096053,-0.433595099690233,0.127170062873036,0.000163096224772312,0.000893879309159839
BB_0273,266.098462500814,-0.684716552429371,0.217960367403252,0.000170347036515347,0.000929628912949137
BB_A66,29571.9900362246,0.662378435340493,0.210668151615866,0.000175796617750622,0.000955286301564021
BB_0386,15105.4099910229,-0.327307644423358,0.094152069418384,0.000177594594707091,0.000960967362037944
BB_A41,759.742801904473,-0.426158960241946,0.125933819553455,0.000183963335620759,0.000991228605855316
BB_0733,2492.91621992857,-0.297380606851938,0.0846861706260603,0.000195210240427142,0.00104740956733387
BB_0040,552.69225682298,0.584017739985499,0.183433418140062,0.000202771285553183,0.00108342649226533
BB_0579,12276.9887480625,-0.266338460919005,0.0754289059289727,0.00021270595629236,0.00113177294243893
BB_0270,3172.90982696162,-0.308903924122631,0.0888753756413251,0.000215892083440036,0.00114323395039703
BB_A33,312.428563636881,0.839851057128065,0.281202256518695,0.000216650443223243,0.00114323395039703
BB_0104,16799.3377920209,-0.300417998640854,0.0865980211790972,0.000231756223997627,0.00121292089362692
BB_K40,964.76688993922,0.45056883498584,0.137322934763466,0.000231512401964008,0.00121292089362692
BB_0288,4050.20583149183,-0.270967499347728,0.0779775242008172,0.000240707058396365,0.00124952403891121
BB_0658,2248.75537158265,-0.380724426066871,0.113513635824493,0.000239955767223069,0.00124952403891121
BB_0367,1670.6254358883,0.321735517964426,0.0940550806488315,0.000252282230896961,0.00130430934759279
BB_E18,590.750016549583,0.485250918121548,0.151016287617509,0.000253618526119613,0.00130593087844656
BB_0204,1785.9806407856,0.293491830189849,0.0847700921767419,0.000259209349823943,0.00132935879407701
BB_0411,407.898930616102,-0.460019436907668,0.142506137777557,0.000263383141123488,0.00134165151172571
BB_0691,16306.4143118244,0.250486630441884,0.0711987025981748,0.000263707540675923,0.00134165151172571
BB_0593,16988.5826851472,-0.214923218917858,0.0622184208894591,0.000267169984995608,0.00135387329698171
BB_0276,1341.74627104072,-0.335114509509039,0.0992639312876922,0.000278231633266156,0.00140435492363985
BB_0101,1407.23101431541,0.358922520309445,0.107366187975154,0.000291110384836642,0.00145783514288781
BB_0342,2979.78114430032,-0.283499438952355,0.0828404789642281,0.000290911536159759,0.00145783514288781
BB_0747,1146.64281156611,-0.408449885257223,0.125867112793695,0.000311356768481877,0.00155313513027874
BB_F19a,393.413022288681,0.516402822150077,0.165835703235799,0.000314202176997729,0.00155517899234922
BB_H27,65.2223445577462,1.04125272380807,0.375659227297303,0.000313216068367734,0.00155517899234922
BB_0501,4910.14737519452,-0.287802289575131,0.0845904118499694,0.000330450618507216,0.00162928741248539
BB_0251,5155.7288818875,-0.329942642969648,0.0995464303401263,0.000340172131797177,0.00167076850886536
BB_0330,10247.8063533081,0.351288071487204,0.106318934580088,0.000342141259101768,0.00167400148610329
BB_0094,10689.1149831584,-0.278730803638095,0.0825635958586699,0.000348833896050138,0.00170023238647338
BB_0633,906.686488724153,-0.492484853089851,0.159254207622742,0.000362958610126036,0.00176235036171463
BB_0083,1150.74430568537,0.370711569255026,0.114044630456483,0.000372442777913258,0.00179475255620842
BB_B17,7393.77860277152,-0.243017457007009,0.0711684906053215,0.000371221690603777,0.00179475255620842
BB_0824,1487.5273942351,0.352773751129299,0.10793673348147,0.000377324495413921,0.00181144128061495
BB_0164,415.848706339963,-0.422977455534596,0.133998431421988,0.000392574261646341,0.00187417743382409
BB_0186,957.936723570379,-0.324946266123291,0.0987655635143559,0.000393327762149457,0.00187417743382409
BB_0456,126.560970431561,-0.725192663605777,0.254644219679447,0.000399438939132546,0.00188919824174911
BB_0664,593.068378181804,0.381602227754536,0.118886132006329,0.00039896113664129,0.00188919824174911
