,baseMean,log2FoldChange,lfcSE,pvalue,padj
BB_0818,1551.92422333471,0.347637463004476,0.122924958085112,0.000574712257645283,0.007297683817547
BB_K50,797.464319448103,0.476538049490968,0.179334458775864,0.000575006101298758,0.007297683817547
BB_0480,2706.2620879459,-0.264600319768129,0.0890973803514299,0.000612386184703935,0.00730576718351794
BB_0678,3869.36528548267,-0.243265151446525,0.0806774511234743,0.000599700970056034,0.00730576718351794
BB_0817,2500.14066663441,0.302019198982484,0.104175588109221,0.000608007293904584,0.00730576718351794
BB_B04,28870.6944061201,-0.473750415800414,0.17991786185027,0.000598950169649479,0.00730576718351794
BB_R31,192.005645180222,0.60897015453842,0.242483797629173,0.00059845906851051,0.00730576718351794
BB_I16,841.477439397216,-0.495078281498213,0.190311044199664,0.000609581273644008,0.00730576718351794
BB_0018,1212.72476208605,0.331356380061275,0.118645150611615,0.000687613133404255,0.00796429580729394
BB_0098,1455.5377572276,0.362460400326119,0.132192599570297,0.00068558306846805,0.00796429580729394
BB_0675,816.841383415063,-0.308882454423347,0.10939323982514,0.000675744894371017,0.00796429580729394
BB_0147,119550.393481957,-0.313076085591305,0.111066542717987,0.000704961027566309,0.00808671640275583
BB_0113,1070.69269910695,-0.320827087857136,0.1169838711409,0.000867723984711445,0.00979245869654129
BB_0445,15959.2797886393,-0.267222400030047,0.0936408656861613,0.000870075961302076,0.00979245869654129
BB_F19,406.492645064707,0.391150527541373,0.150876775851354,0.000893745029781742,0.00996483944420203
BB_0023,1144.44248204238,-0.308283806574978,0.112286674179693,0.000905766232297219,0.010005362177135
BB_0780,843.01486672003,-0.322404123058455,0.119344767815381,0.000923106857335403,0.0101033622091847
BB_0428,1041.68901754629,-0.311323466293379,0.114579704974137,0.000949136647228382,0.0102938183649405
BB_0319,2428.07717621238,0.30109372825681,0.109832081017954,0.000964858072443736,0.0103700511750034
BB_B06,1489.9212224985,-0.262171906475276,0.0930363336149803,0.000978418634463702,0.0104219056331714
BB_0416,2987.40289340832,-0.192608366973262,0.0645485159736484,0.0010564950835106,0.0110561283739311
BB_0477,3787.38109359696,-0.312407247744166,0.11653216100052,0.00105036040771845,0.0110561283739311
BB_0323,15359.6932498108,-0.193615282110228,0.0653085721177125,0.00106771356770856,0.0110763677067505
BB_0359,4668.75829651748,-0.218325312377739,0.0764940124930116,0.00111178206056521,0.0114341034332267
BB_0246,4165.22591960281,-0.221440270956,0.0771428164883539,0.00114341193297553,0.0116588926157248
BB_0804,1423.61396503286,-0.28297829781381,0.104322869782483,0.00116783484963089,0.0118070082678784
BB_0122,7080.35645698165,-0.199804594614006,0.0689001941779866,0.00127218425174967,0.0125431058870856
BB_0208,456.922950096414,0.419997515709347,0.173598930917003,0.00126899543317418,0.0125431058870856
BB_0560,13411.0308053673,-0.22063665799165,0.0778052736643589,0.00126494059901909,0.0125431058870856
BB_0151,2719.58116624245,-0.320316976422054,0.124093021296802,0.00128844520106216,0.0125993043021898
BB_0226,3153.86378657838,-0.226864802277651,0.0805709926744122,0.00129913551528276,0.0126005582905068
BB_F25,90.2686348267991,0.602786333400011,0.272491680016071,0.00132166816744906,0.0127157268045704
BB_B18,13394.3983742756,-0.197944706683351,0.0702967316484766,0.00135480105662549,0.0129302212844337
BB_0611,3976.91831773811,-0.235148987005756,0.085727824937956,0.00138420091264812,0.0131059657840413
BB_0461,4699.52007731967,0.227079070183683,0.0794632403010153,0.0014025177734478,0.0131748323127813
BB_0238,10622.2006092603,-0.214013327551359,0.0761595769738747,0.00146434353263105,0.0136481393314754
BB_0490,7352.73972797287,-0.21416013737701,0.0781820327695271,0.00153791714082538,0.0141678714608633
BB_O01,178.407065542151,0.620778178986771,0.293550899217942,0.00154385858332961,0.0141678714608633
BB_0393,3391.06424309127,-0.224769753314456,0.0804872944929747,0.00158139804420001,0.0143558175462783
BB_0741,2556.56453328661,-0.255381559865016,0.0958830175291313,0.00160043900557839,0.0143558175462783
BB_0746,615.351820184365,0.411917860338476,0.17631193222,0.00159160277343778,0.0143558175462783
BB_0522,3980.03854951186,-0.25675229823187,0.0965504048335248,0.00161672359804155,0.014393666063161
BB_A73,5582.5582586309,0.659914683488332,0.314886976155795,0.00176057787549063,0.0155582918922987
BB_0043,1943.31373537531,-0.271075540859909,0.10433943968583,0.00177644509937481,0.0155830809084864
BB_0837,6069.33085823805,-0.255215751417411,0.0985505751066108,0.00181873847751335,0.0158376277640396
BB_0481,17311.6051361745,-0.237204692946346,0.0852753785801185,0.00186087159559383,0.0158867500876661
BB_0831,4165.31365268316,-0.200437708850037,0.0722889442704904,0.00186228157885274,0.0158867500876661
BB_K15,484.835690306729,0.416706269831924,0.183621947093573,0.00186432943191388,0.0158867500876661
BB_0745,266.573045233211,-0.506028865779206,0.236503127539625,0.00191260714554259,0.0161825554938462
BB_0355,5330.10106545124,-0.21114221654226,0.0775744137027812,0.00195028278247942,0.0163851222499855
BB_0729,3138.20881573157,-0.232018618053856,0.0877357742068502,0.00210429086390694,0.01755537762686
BB_0554,1316.93065735743,0.292826955923715,0.118036565061263,0.00212340943704083,0.0175918573499286
BB_K01,721.725996372167,0.388094689895573,0.174346652238072,0.0022876101700386,0.0188215098817659
BB_0069,7220.44048009958,-0.196393800082294,0.0731266474438525,0.00242094968528976,0.0195459406017868
BB_0661,713.760215600152,-0.315485485972779,0.134175709359484,0.00242481073685201,0.0195459406017868
BB_O36,153.256372606337,0.595840594821251,0.310526354309581,0.00239539963848536,0.0195459406017868
BB_I20,116.802073388714,0.590102999632452,0.311904427055797,0.00247857502173631,0.0198452349055799
BB_0810,1215.66571345586,-0.274808807153229,0.112297015296471,0.00255537616579233,0.0203237584386016
BB_0012,541.198700193959,0.336581112914185,0.149411056366597,0.00277329595065723,0.0217082597830452
BB_0719,1245.48905382993,0.244699423826853,0.0980295652724863,0.00277430887064577,0.0217082597830452
BB_0749,4762.28561015534,-0.216295202074173,0.0831092135070492,0.0027840433753612,0.0217082597830452
BB_J08,3585.09900681099,0.259328061929624,0.105797393456365,0.00280380905820432,0.0217204169249205
BB_R45,188.343623533923,0.615057839246401,0.347917286019478,0.00293043347413164,0.0225548847396068
BB_0105,3142.68445930099,-0.216587536397206,0.0856346885907183,0.00300558586302653,0.022985025221735
BB_0775,4434.40371792213,-0.203752961283016,0.0780097736910827,0.00306534904570267,0.0229997573051779
BB_F03,687.780664535522,0.354600945553332,0.163408111215473,0.00305948611717442,0.0229997573051779
BB_K46,337.132302641158,0.440147493951233,0.221598020567588,0.00303412915564918,0.0229997573051779
BB_0535,326.801406285496,0.329049438134776,0.148109767067382,0.00314045268339135,0.0234160003205368
BB_0489,4298.7393489254,-0.217454092936069,0.0863903689217084,0.0031937294510503,0.0235192545376729
BB_I28,139.851402375394,0.565649475844912,0.317207815653069,0.00317462060617775,0.0235192545376729
BB_0582,2847.13406058267,-0.225001450797114,0.090742954519197,0.0033613781210839,0.0246019883340681
BB_0539,12383.4687740093,-0.196272195876968,0.0779758350981623,0.00338890594937112,0.0246061386696269
BB_0613,15967.0610553944,-0.210199118864187,0.0830843446984333,0.00340319604399702,0.0246061386696269
BB_A71,697.538562409587,0.619511894144844,0.373939152211496,0.00345918936663214,0.0248603187613984
BB_0587,2132.14075032732,-0.241312247457874,0.0997962767772387,0.00351125172622698,0.0249340673177904
BB_S31,42.3253235031563,0.704787225606395,0.450378237999781,0.00350323738516339,0.0249340673177904
BB_A24,656.74287214998,0.441651791014555,0.230550006801269,0.00355305474949769,0.0250816231724896
BB_0220,9847.76880461466,-0.211633310334695,0.0855089479510275,0.00389956138218746,0.0269181862708596
BB_0372,3219.18026586799,-0.224282814384068,0.0921325767250702,0.00388533206148484,0.0269181862708596
BB_0770,1102.09247133208,0.283550203264867,0.126274330430307,0.00391207808708171,0.0269181862708596
BB_B28,768.270069246459,-0.346541166963759,0.169141964713203,0.00388800126066921,0.0269181862708596
BB_A0078,164.434620204075,0.631938594389258,0.406754976832652,0.00392603890287474,0.0269181862708596
BB_0022,1972.2815053363,-0.241036290844274,0.102601430521576,0.00418823995944879,0.0285518301235566
BB_S33,306.65199733467,0.350757199848529,0.173734277075732,0.00424213270630757,0.028754910901278
BB_O29,52.3544796048079,0.700399212209117,0.501258500569526,0.00432803337636496,0.0291714340000192
BB_A31,1960.50115460708,0.264798715536253,0.116402322877291,0.00435356124511515,0.0291786436259684
BB_0039,5067.51080064959,-0.213324641017985,0.0889138216051343,0.00438626932381191,0.02923362739278
BB_0640,221.618503825673,0.418111377746845,0.229256738732855,0.0045467514674334,0.0301348583369336
BB_0501,4910.14737519452,-0.203393386067381,0.0842687074209697,0.00458353336943524,0.0302108028162223
BB_B01,613.385135807058,-0.304691538564233,0.146247628355977,0.00462802669887301,0.0303364607239313
BB_0358,1341.65680029376,-0.228451335363651,0.0977376229733134,0.00478513672341593,0.0311949077105749
BB_0411,407.898930616102,0.30059481421807,0.143276326514827,0.00485150678442571,0.0313535194627911
BB_M30,206.0647525216,0.449264283485401,0.265001089654045,0.0048620294221428,0.0313535194627911
BB_K32,426.309770290634,0.385078279343392,0.208620416364682,0.00490591455882909,0.0314664304767909
BB_0293,4756.14355344101,-0.17737926481297,0.0710632537415705,0.00493950554290168,0.0315124604956241
BB_0195,6487.51390451768,-0.168468396997517,0.0668922544565297,0.00501016123000486,0.0317932039755096
BB_0842,14380.9131995866,-0.246162169190634,0.111806651038749,0.00515244603403442,0.0325231117386405
BB_0252,2957.19476823084,-0.236215947197775,0.10439169769842,0.00519486694285968,0.0326182961201663
BB_0083,1150.74430568537,-0.254557139072054,0.115466046306366,0.00526126625556074,0.032691097098354
BB_0551,762.434643240719,-0.236151918022533,0.103956459938094,0.00525873849280784,0.032691097098354
BB_0338,3396.52036618178,-0.214900347944355,0.0924610576078263,0.0053269444530066,0.0327579625383344
BB_0345,2795.15315020915,0.207217272215042,0.0873436641778195,0.00531418812422155,0.0327579625383344
BB_0219,6824.17853569483,-0.257018377015197,0.112248127897599,0.00539216167805689,0.0329889686252403
BB_0294,2062.71999298671,-0.199098607985582,0.0836397148357392,0.00550303741075015,0.033495528729719
BB_0084,4072.99552679288,-0.216152941518725,0.098441175107394,0.00558903454237293,0.0338462853251315
BB_0026,2841.68101981214,-0.223726304911366,0.0973070706456704,0.00572272656904312,0.0338625599754067
BB_0312,755.635511841512,-0.261360998917283,0.121495811270668,0.00573364385166149,0.0338625599754067
BB_0463,2020.26367560432,0.191340722865849,0.0796696003905919,0.00569205350172261,0.0338625599754067
BB_0785,6715.78717493412,-0.184460173739423,0.0774948979155882,0.00569109797543356,0.0338625599754067
BB_A68,3990.64164603387,0.201232420534399,0.0849499002709191,0.00572514510174889,0.0338625599754067
BB_0644,664.670741765185,-0.323308749337806,0.166429705408706,0.00583794150931212,0.03414051088534
BB_P27,74.2165929599401,0.608434609272751,0.494179710640974,0.00583235675989712,0.03414051088534
BB_0704,920.320706332783,-0.235280980836652,0.105807850211684,0.00586727319630636,0.034144667918017
BB_J51,690.489514697389,0.38830941404864,0.224722178395977,0.00592695809213294,0.0343245679801679
BB_0106,2246.00878440961,-0.195430110442542,0.0824366198849497,0.00622479444317979,0.0358752645928188
BB_0200,1906.248115381,-0.166605000500505,0.0685160187868053,0.00674122617453729,0.0386648212799182
BB_0061,2403.03583731955,-0.192654744041987,0.0828773403221073,0.00678116629999445,0.0387078057219779
BB_0408,14889.3574002471,-0.211845534070247,0.094055740434543,0.0068360426721442,0.0388352328946096
BB_J17,141.793059880267,0.429618207863726,0.286969323167805,0.00703174890101585,0.0397577082412887
BB_0824,1487.5273942351,-0.234827856195551,0.10860330594591,0.00724343032174269,0.0407613791218822
BB_0634,1262.69430628957,0.235104218394702,0.109509677133526,0.00730823075645026,0.0409329544246252
BB_0555,213.854179819829,0.359785189062275,0.213993139007846,0.0073756716976528,0.0411176464266345
BB_0769,1435.63648729041,0.273705547848599,0.138488059614348,0.00742406277549804,0.0411949157728798
BB_A25,682.332751898867,0.502610933599825,0.427414743533351,0.0075798652935916,0.0418647189595129
BB_0190,7407.52468470439,-0.182013166658455,0.080294895589803,0.00777302123430115,0.0427337066014805
BB_0791,1901.75857964942,0.185875645662275,0.0803102122343524,0.0079354431423915,0.0434265305911608
BB_0645,1843.56072160858,-0.276534224050564,0.143756789708833,0.00804682850846265,0.0438350064410774
BB_0595,477.285347622126,0.264629875945393,0.135385261130053,0.00852594015427048,0.0462338482002031
BB_0735,6530.66548129851,-0.185124148394245,0.0829165120192129,0.00860708598521543,0.046462685883991
BB_0330,10247.8063533081,-0.223459050459515,0.107233995093724,0.00871033143269932,0.0468082225189653
BB_A33,312.428563636881,0.430954014051143,0.340309320069995,0.00883820850369197,0.0472824338336526
BB_0255,2340.2353488507,0.234130103206086,0.115005212222812,0.00919332141281026,0.048808842199849
BB_D13,435.085626056216,-0.277725893068917,0.149936921746091,0.00920535582143004,0.048808842199849
BB_0024,4163.41771165463,-0.185232788541192,0.0820256000343964,0.00933543956981469,0.0489325941916105
BB_0757,1831.28488215553,-0.217530220393245,0.103587241832178,0.00928816772563592,0.0489325941916105
BB_K02a,155.00385512596,0.466689961234975,0.540305667497411,0.00937660309669261,0.0489325941916105
BB_A37,340.282953169128,0.468905894259291,0.523354410805313,0.00939276116502833,0.0489325941916105
BB_0768,963.298610800063,0.256126506600399,0.132825289987259,0.00962440330090941,0.0499213614694997
BB_0488,3358.93949000228,-0.209608783280398,0.0993810509770007,0.00968242416895981,0.050004900578221
BB_0348,8474.70620665247,-0.188430352377658,0.08695119724265,0.0100013895714011,0.0509233914398709
BB_0628,1505.55152983766,-0.184010465023607,0.0836530908344582,0.0100310117253727,0.0509233914398709
BB_F24,218.081373754722,0.340424718948618,0.218038171636863,0.0100170515981539,0.0509233914398709
BB_A34,321.96877769784,0.367084679898273,0.2566555015767,0.00996552892283259,0.0509233914398709
BB_0299,8821.95259766481,-0.161613692118746,0.0721699438560902,0.0101633657837172,0.0509998985536644
BB_0607,2232.73167960976,0.247909354011761,0.128266888134478,0.0101649484837937,0.0509998985536644
BB_N28,206.323854085098,-0.327653618213392,0.207252988077996,0.010174330138954,0.0509998985536644
BB_0367,1670.6254358883,-0.197365134414412,0.0930165650185888,0.0104782851865038,0.0518753911214174
BB_0375,1906.46779531422,0.198780803118251,0.0939717895186176,0.0104337668774247,0.0518753911214174
BB_0573,1349.29608155299,-0.20655732860547,0.0990897580746084,0.0104794377705462,0.0518753911214174
BB_0001,120.35940616579,0.4022458235575,0.335729919782914,0.0105617984564621,0.0520670477626417
BB_0767,706.49987576816,0.244176590500498,0.127701026383323,0.010907706535203,0.0535510036892887
BB_M38,552.003711421901,0.407539055416573,0.373838901510548,0.0109979140430767,0.0535531079730226
BB_N15,121.189474638413,0.431970771220913,0.480758994326865,0.0109726598888894,0.0535531079730226
BB_0832,1235.01021792363,-0.180558246977843,0.0840679573332309,0.0110696889398617,0.0536834914847767
BB_0002,932.96464743494,0.210569843698855,0.10302181467129,0.011275128054029,0.0544584120180427
BB_P26,74.4345072639248,0.409039293628527,0.396659344603755,0.0115460655740459,0.0555421622170835
BB_0473,666.80114345761,0.22690762461442,0.116500280798363,0.0119305529902492,0.0571612438448485
BB_M35,118.094248435901,0.376165786121662,0.313367932997521,0.0120321423493177,0.057417383290944
BB_N01,134.756948314581,0.379875557173991,0.322099283473539,0.0121855390745535,0.0579177215774593
BB_0633,906.686488724153,0.276362932469406,0.163574707451367,0.0122923514377693,0.058193552639916
BB_M42,138.109966704059,0.392696243520612,0.497018769969728,0.0126275581560734,0.0595441773920774
BB_J16,151.173334023741,0.352083424713496,0.279116567825306,0.0127662059228704,0.0599609593148992
BB_0183,785.427416387721,-0.216257592056538,0.114222506188431,0.0128994425571221,0.0603491567476342
BB_0830,2333.43974641499,0.194993268428496,0.0960126482010657,0.0132748749600564,0.0618629915130754
BB_0080,220.246517109974,0.292811230807399,0.186083368540139,0.0135078492677068,0.0626941955529911
BB_M15,167.93537876489,0.366003016338851,0.357411300775422,0.0135583423744105,0.0626941955529911
BB_0778,1725.43211944331,-0.212896115350317,0.110066483627956,0.0136668345089907,0.0629518670626481
BB_0178,11053.0014283049,-0.172696885118561,0.0808632782515962,0.0139109472528145,0.0638298464331066
BB_0426,7967.26827630537,-0.145137886661447,0.0660178837017416,0.0140999758253849,0.0644493147880621
BB_0034,33289.0950316634,-0.211742753374989,0.113103899623909,0.0145541554386908,0.0662714024364814
BB_0115,2649.47630678596,-0.171603821239663,0.0810770003026932,0.0148626518301344,0.0674187970849824
BB_0126,3019.01549558814,-0.14468658894294,0.0665472598806795,0.015022360668454,0.0676289670847759
BB_K35,59.4379203173289,0.268905177780525,0.558635704101781,0.0150120193280754,0.0676289670847759
BB_0070,1682.43247167193,-0.171641605627524,0.08311129254531,0.0151783379535327,0.0680742751073852
BB_0054,2042.30320071297,-0.200463230449503,0.102047698522357,0.0152565860533746,0.0681689406804341
BB_0391,3360.17709345122,-0.168790758578481,0.0827657428993413,0.0154244396422236,0.0684065297143968
BB_0597,4128.19420769183,-0.147458632018655,0.0690668983310884,0.0153906853655463,0.0684065297143968
BB_0316,212.612858540954,0.295011472081645,0.210194939841346,0.0160883907557581,0.0710868524874795
BB_I42,423.028234955862,0.313966769608393,0.257844546026192,0.0164680843172326,0.072496031699109
BB_N27,450.358363881062,-0.212652237071725,0.116301006147867,0.0165793319873494,0.0727174377239256
BB_J47,198.64494896796,0.33161886158141,0.340744468866678,0.0166612606233111,0.0728090986212824
BB_R01,84.2472041820287,0.195948913009147,0.356005368193375,0.016792218566058,0.0731135647784934
BB_0365,12147.4671828739,-0.266337101447669,0.174088957430186,0.0169648604085177,0.0735966489722243
BB_0032,907.399456852751,-0.204158714851208,0.109096112243751,0.0172161282742046,0.0740049674094171
BB_0786,6690.5365302476,-0.169476270832336,0.0839764455353346,0.0172450804189589,0.0740049674094171
BB_L38,45.9601830952128,0.0969683062867978,0.19308567941419,0.0171749263508492,0.0740049674094171
BB_0218,1774.12174647996,-0.201397144269803,0.11280535802969,0.0173662264941093,0.0742577355106539
BB_0379,562.430826126659,0.228487667272841,0.131931300195351,0.0174958215225531,0.0743937312099202
BB_0686,1588.68291674837,-0.189223900734983,0.0985053664084728,0.0175227480888412,0.0743937312099202
BB_0534,823.397418884233,0.197092662283812,0.106323436305595,0.0178361530816469,0.0754557823631375
BB_0720,4924.17269844191,-0.158448679565092,0.0762451593647424,0.0182452527300504,0.0769137332401066
BB_0417,741.544489883442,-0.197552793607987,0.106424573009532,0.0185452601666638,0.077903152742359
